DateJour,AR_Ref,TotalSortie,TotalEntree,ValeurSortie,ValeurEntree,StockFinal,jour_semaine,mois,trimestre
2024-07-10,1000664,0.0,0.0,0.0,0.0,0.0,2,7,3
2024-07-11,1000664,775.0,0.0,134924.4,0.0,0.0,3,7,3
2024-07-12,1000664,0.0,0.0,0.0,0.0,0.0,4,7,3
2024-07-13,1000664,0.0,0.0,0.0,0.0,0.0,5,7,3
2024-07-14,1000664,0.0,0.0,0.0,0.0,0.0,6,7,3
2024-07-15,1000664,0.0,0.0,0.0,0.0,0.0,0,7,3
2024-07-16,1000664,60.0,0.0,10445.76,0.0,0.0,1,7,3
2024-07-17,1000664,0.0,0.0,0.0,0.0,0.0,2,7,3
2024-07-18,1000664,0.0,0.0,0.0,0.0,0.0,3,7,3
2024-07-19,1000664,0.0,0.0,0.0,0.0,0.0,4,7,3
2024-07-20,1000664,0.0,0.0,0.0,0.0,0.0,5,7,3
2024-07-21,1000664,0.0,0.0,0.0,0.0,0.0,6,7,3
2024-07-22,1000664,25.0,0.0,4352.4,0.0,0.0,0,7,3
2024-07-23,1000664,0.0,0.0,0.0,0.0,0.0,1,7,3
2024-07-24,1000664,40.0,0.0,6963.84,0.0,0.0,2,7,3
2024-07-25,1000664,0.0,0.0,0.0,0.0,0.0,3,7,3
2024-07-26,1000664,0.0,0.0,0.0,0.0,0.0,4,7,3
2024-07-27,1000664,0.0,0.0,0.0,0.0,0.0,5,7,3
2024-07-28,1000664,0.0,0.0,0.0,0.0,0.0,6,7,3
2024-07-29,1000664,0.0,0.0,0.0,0.0,0.0,0,7,3
2024-07-30,1000664,4.0,0.0,696.38,0.0,0.0,1,7,3
2024-07-31,1000664,0.0,0.0,0.0,0.0,0.0,2,7,3
2024-08-01,1000664,0.0,0.0,0.0,0.0,0.0,3,8,3
2024-08-02,1000664,0.0,0.0,0.0,0.0,0.0,4,8,3
2024-08-03,1000664,0.0,0.0,0.0,0.0,0.0,5,8,3
2024-08-04,1000664,0.0,0.0,0.0,0.0,0.0,6,8,3
2024-08-05,1000664,6.0,0.0,1044.576,0.0,0.0,0,8,3
2024-08-06,1000664,0.0,0.0,0.0,0.0,0.0,1,8,3
2024-08-07,1000664,0.0,0.0,0.0,0.0,0.0,2,8,3
2024-08-08,1000664,0.0,659.0,0.0,114729.264,0.0,3,8,3
2024-08-09,1000664,0.0,0.0,0.0,0.0,0.0,4,8,3
2024-08-10,1000664,404.0,0.0,70334.784,0.0,0.0,5,8,3
2024-08-11,1000664,0.0,0.0,0.0,0.0,0.0,6,8,3
2024-08-12,1000664,986.0,1536.0,171658.656,267411.456,0.0,0,8,3
2024-08-13,1000664,602.0,0.0,104805.812,0.0,0.0,1,8,3
2024-08-14,1000664,0.0,0.0,0.0,0.0,0.0,2,8,3
2024-08-15,1000664,0.0,0.0,0.0,0.0,0.0,3,8,3
2024-08-16,1000664,0.0,0.0,0.0,0.0,0.0,4,8,3
2024-08-17,1000664,112.0,112.0,19498.752,19498.752,0.0,5,8,3
2024-08-18,1000664,0.0,0.0,0.0,0.0,0.0,6,8,3
2024-08-19,1000664,0.0,0.0,0.0,0.0,0.0,0,8,3
2024-08-20,1000664,0.0,0.0,0.0,0.0,0.0,1,8,3
2024-08-21,1000664,0.0,0.0,0.0,0.0,0.0,2,8,3
2024-08-22,1000664,0.0,0.0,0.0,0.0,0.0,3,8,3
2024-08-23,1000664,0.0,0.0,0.0,0.0,0.0,4,8,3
2024-08-24,1000664,100.25,0.0,17453.124,0.0,0.0,5,8,3
2024-08-25,1000664,0.0,0.0,0.0,0.0,0.0,6,8,3
2024-08-26,1000664,0.0,0.0,0.0,0.0,0.0,0,8,3
2024-08-27,1000664,14.0,0.0,2437.344,0.0,0.0,1,8,3
2024-08-28,1000664,0.0,0.0,0.0,0.0,0.0,2,8,3
2024-08-29,1000664,0.0,0.0,0.0,0.0,0.0,3,8,3
2024-08-30,1000664,0.0,658.0,0.0,114555.168,0.0,4,8,3
2024-08-31,1000664,191.0,0.0,33252.336,0.0,0.0,5,8,3
2024-09-01,1000664,0.0,0.0,0.0,0.0,0.0,6,9,3
2024-09-02,1000664,0.0,1537.0,0.0,267585.552,0.0,0,9,3
2024-09-03,1000664,580.0,0.0,100975.68,0.0,0.0,1,9,3
2024-09-04,1000664,285.0,0.0,49617.33,0.0,0.0,2,9,3
2024-09-05,1000664,487.0,0.0,84784.75200000001,0.0,0.0,3,9,3
2024-09-06,1000664,818.0,250.0,142410.528,43524.0,0.0,4,9,3
2024-09-07,1000664,0.0,0.0,0.0,0.0,0.0,5,9,3
2024-09-08,1000664,0.0,0.0,0.0,0.0,0.0,6,9,3
2024-09-09,1000664,525.0,1600.0,91400.4,278553.6,0.0,0,9,3
2024-09-10,1000664,0.0,0.0,0.0,0.0,0.0,1,9,3
2024-09-11,1000664,390.0,0.0,67897.44,0.0,0.0,2,9,3
2024-09-12,1000664,230.0,0.0,40042.08,0.0,0.0,3,9,3
2024-09-13,1000664,70.0,0.0,12186.72,0.0,0.0,4,9,3
2024-09-14,1000664,110.0,100.0,19150.56,17409.6,0.0,5,9,3
2024-09-15,1000664,0.0,0.0,0.0,0.0,0.0,6,9,3
2024-09-16,1000664,290.0,0.0,50487.84,0.0,0.0,0,9,3
2024-09-17,1000664,0.0,0.0,0.0,0.0,0.0,1,9,3
2024-09-18,1000664,30.0,0.0,5222.879999999999,0.0,0.0,2,9,3
2024-09-19,1000664,0.0,0.0,0.0,0.0,0.0,3,9,3
2024-09-20,1000664,30.0,845.0,5222.88,147111.12,0.0,4,9,3
2024-09-21,1000664,180.0,0.0,31337.28,0.0,0.0,5,9,3
2024-09-22,1000664,0.0,0.0,0.0,0.0,0.0,6,9,3
2024-09-23,1000664,205.0,400.0,35689.68,69638.4,0.0,0,9,3
2024-09-24,1000664,110.0,0.0,19150.56,0.0,0.0,1,9,3
2024-09-25,1000664,0.0,0.0,0.0,0.0,0.0,2,9,3
2024-09-26,1000664,92.0,0.0,16016.832,0.0,0.0,3,9,3
2024-09-27,1000664,0.0,0.0,0.0,0.0,0.0,4,9,3
2024-09-28,1000664,0.0,0.0,0.0,0.0,0.0,5,9,3
2024-09-29,1000664,0.0,0.0,0.0,0.0,0.0,6,9,3
2024-09-30,1000664,55.0,5.41,9575.28,941.85936,0.0,0,9,3
2024-10-01,1000664,314.0,0.0,54666.144,0.0,0.0,1,10,4
2024-10-02,1000664,0.0,0.0,0.0,0.0,0.0,2,10,4
2024-10-03,1000664,0.0,0.0,0.0,0.0,0.0,3,10,4
2024-10-04,1000664,0.0,0.0,0.0,0.0,0.0,4,10,4
2024-10-05,1000664,0.0,0.0,0.0,0.0,0.0,5,10,4
2024-10-06,1000664,124.0,0.0,21587.92,0.0,0.0,6,10,4
2024-10-07,1000664,0.0,0.0,0.0,0.0,0.0,0,10,4
2024-10-08,1000664,0.0,0.0,0.0,0.0,0.0,1,10,4
2024-10-09,1000664,0.0,1840.0,0.0,320336.64,0.0,2,10,4
2024-10-10,1000664,0.0,0.0,0.0,0.0,0.0,3,10,4
2024-10-11,1000664,0.0,0.0,0.0,0.0,0.0,4,10,4
2024-10-12,1000664,0.0,0.0,0.0,0.0,0.0,5,10,4
2024-10-13,1000664,0.0,0.0,0.0,0.0,0.0,6,10,4
2024-10-14,1000664,380.0,0.0,66156.48,0.0,0.0,0,10,4
2024-10-15,1000664,385.0,0.0,67026.95999999999,0.0,0.0,1,10,4
2024-10-16,1000664,475.0,0.0,82695.6,0.0,0.0,2,10,4
2024-10-17,1000664,420.0,0.0,73120.32,0.0,0.0,3,10,4
2024-10-18,1000664,20.0,0.0,3481.92,0.0,0.0,4,10,4
2024-10-19,1000664,0.0,0.0,0.0,0.0,0.0,5,10,4
2024-10-20,1000664,0.0,0.0,0.0,0.0,0.0,6,10,4
2024-10-21,1000664,0.0,0.0,0.0,0.0,0.0,0,10,4
2024-10-22,1000664,0.0,0.0,0.0,0.0,0.0,1,10,4
2024-10-23,1000664,313.0,0.0,54492.048,0.0,0.0,2,10,4
2024-10-24,1000664,84.0,0.0,14624.064,0.0,0.0,3,10,4
2024-10-25,1000664,0.0,0.0,0.0,0.0,0.0,4,10,4
2024-10-26,1000664,71.0,0.0,12360.816,0.0,0.0,5,10,4
2024-10-27,1000664,0.0,0.0,0.0,0.0,0.0,6,10,4
2024-10-28,1000664,0.0,0.0,0.0,0.0,0.0,0,10,4
2024-10-29,1000664,0.0,0.0,0.0,0.0,0.0,1,10,4
2024-10-30,1000664,0.0,0.0,0.0,0.0,0.0,2,10,4
2024-10-31,1000664,60.0,0.0,10445.76,0.0,0.0,3,10,4
2024-11-01,1000664,0.0,0.0,0.0,0.0,0.0,4,11,4
2024-11-02,1000664,0.0,0.0,0.0,0.0,0.0,5,11,4
2024-11-03,1000664,0.0,0.0,0.0,0.0,0.0,6,11,4
2024-11-04,1000664,0.0,0.0,0.0,0.0,0.0,0,11,4
2024-11-05,1000664,0.0,0.0,0.0,0.0,0.0,1,11,4
2024-11-06,1000664,0.0,0.0,0.0,0.0,0.0,2,11,4
2024-11-07,1000664,0.0,3500.0,0.0,609336.0,0.0,3,11,4
2024-11-08,1000664,773.0,0.0,134576.208,0.0,0.0,4,11,4
2024-11-09,1000664,0.0,0.0,0.0,0.0,0.0,5,11,4
2024-11-10,1000664,0.0,0.0,0.0,0.0,0.0,6,11,4
2024-11-11,1000664,406.0,0.0,70682.976,0.0,0.0,0,11,4
2024-11-12,1000664,986.0,0.0,171658.656,0.0,0.0,1,11,4
2024-11-13,1000664,167.0,0.0,29074.032,0.0,0.0,2,11,4
2024-11-14,1000664,0.0,0.0,0.0,0.0,0.0,3,11,4
2024-11-15,1000664,0.0,0.0,0.0,0.0,0.0,4,11,4
2024-11-16,1000664,278.0,0.0,48398.687999999995,0.0,0.0,5,11,4
2024-11-17,1000664,0.0,0.0,0.0,0.0,0.0,6,11,4
2024-11-18,1000664,507.0,0.0,88266.67199999999,0.0,0.0,0,11,4
2024-11-19,1000664,200.0,0.0,34819.2,0.0,0.0,1,11,4
2024-11-20,1000664,35.0,0.0,6093.385,0.0,0.0,2,11,4
2024-11-21,1000664,30.0,0.0,5222.88,0.0,0.0,3,11,4
2024-11-22,1000664,20.0,0.0,3481.92,0.0,0.0,4,11,4
2024-11-23,1000664,171.0,987.0,29770.416,171832.752,0.0,5,11,4
2024-11-24,1000664,0.0,0.0,0.0,0.0,0.0,6,11,4
2024-11-25,1000664,0.0,0.0,0.0,0.0,0.0,0,11,4
2024-11-26,1000664,0.0,0.0,0.0,0.0,0.0,1,11,4
2024-11-27,1000664,0.0,0.0,0.0,0.0,0.0,2,11,4
2024-11-28,1000664,0.0,0.0,0.0,0.0,0.0,3,11,4
2024-11-29,1000664,0.0,0.0,0.0,0.0,0.0,4,11,4
2024-11-30,1000664,0.0,0.0,0.0,0.0,0.0,5,11,4
2024-12-01,1000664,0.0,0.0,0.0,0.0,0.0,6,12,4
2024-12-02,1000664,0.0,0.0,0.0,0.0,0.0,0,12,4
2024-12-03,1000664,0.0,0.0,0.0,0.0,0.0,1,12,4
2024-12-04,1000664,0.0,0.0,0.0,0.0,0.0,2,12,4
2024-12-05,1000664,0.0,0.0,0.0,0.0,0.0,3,12,4
2024-12-06,1000664,0.0,0.0,0.0,0.0,0.0,4,12,4
2024-12-07,1000664,0.0,0.0,0.0,0.0,0.0,5,12,4
2024-12-08,1000664,0.0,0.0,0.0,0.0,0.0,6,12,4
2024-12-09,1000664,0.0,0.0,0.0,0.0,0.0,0,12,4
2024-12-10,1000664,0.0,0.0,0.0,0.0,0.0,1,12,4
2024-12-11,1000664,0.0,0.0,0.0,0.0,0.0,2,12,4
2024-12-12,1000664,0.0,0.0,0.0,0.0,0.0,3,12,4
2024-12-13,1000664,0.0,0.0,0.0,0.0,0.0,4,12,4
2024-12-14,1000664,0.0,0.0,0.0,0.0,0.0,5,12,4
2024-12-15,1000664,0.0,0.0,0.0,0.0,0.0,6,12,4
2024-12-16,1000664,0.0,0.0,0.0,0.0,0.0,0,12,4
2024-12-17,1000664,0.0,0.0,0.0,0.0,0.0,1,12,4
2024-12-18,1000664,0.0,0.0,0.0,0.0,0.0,2,12,4
2024-12-19,1000664,0.0,0.0,0.0,0.0,0.0,3,12,4
2024-12-20,1000664,0.0,0.0,0.0,0.0,0.0,4,12,4
2024-12-21,1000664,0.0,0.0,0.0,0.0,0.0,5,12,4
2024-12-22,1000664,0.0,0.0,0.0,0.0,0.0,6,12,4
2024-12-23,1000664,0.0,0.0,0.0,0.0,0.0,0,12,4
2024-12-24,1000664,0.0,0.0,0.0,0.0,0.0,1,12,4
2024-12-25,1000664,0.0,0.0,0.0,0.0,0.0,2,12,4
2024-12-26,1000664,0.0,0.0,0.0,0.0,0.0,3,12,4
2024-12-27,1000664,0.0,0.0,0.0,0.0,0.0,4,12,4
2024-12-28,1000664,0.0,0.0,0.0,0.0,0.0,5,12,4
2024-12-29,1000664,0.0,0.0,0.0,0.0,0.0,6,12,4
2024-12-30,1000664,0.0,0.0,0.0,0.0,0.0,0,12,4
2024-12-31,1000664,0.0,0.0,0.0,0.0,0.0,1,12,4
2025-01-01,1000664,0.0,0.0,0.0,0.0,0.0,2,1,1
2025-01-02,1000664,0.0,0.0,0.0,0.0,0.0,3,1,1
2025-01-03,1000664,0.0,0.0,0.0,0.0,0.0,4,1,1
2025-01-04,1000664,0.0,0.0,0.0,0.0,0.0,5,1,1
2025-01-05,1000664,0.0,0.0,0.0,0.0,0.0,6,1,1
2025-01-06,1000664,0.0,0.0,0.0,0.0,0.0,0,1,1
2025-01-07,1000664,0.0,0.0,0.0,0.0,0.0,1,1,1
2025-01-08,1000664,0.0,0.0,0.0,0.0,0.0,2,1,1
2025-01-09,1000664,0.0,0.0,0.0,0.0,0.0,3,1,1
2025-01-10,1000664,0.0,0.0,0.0,0.0,0.0,4,1,1
2025-01-11,1000664,0.0,0.0,0.0,0.0,0.0,5,1,1
2025-01-12,1000664,0.0,0.0,0.0,0.0,0.0,6,1,1
2025-01-13,1000664,0.0,0.0,0.0,0.0,0.0,0,1,1
2025-01-14,1000664,0.0,0.0,0.0,0.0,0.0,1,1,1
2025-01-15,1000664,0.0,0.0,0.0,0.0,0.0,2,1,1
2025-01-16,1000664,0.0,0.0,0.0,0.0,0.0,3,1,1
2025-01-17,1000664,0.0,0.0,0.0,0.0,0.0,4,1,1
2025-01-18,1000664,0.0,0.0,0.0,0.0,0.0,5,1,1
2025-01-19,1000664,0.0,0.0,0.0,0.0,0.0,6,1,1
2025-01-20,1000664,0.0,0.0,0.0,0.0,0.0,0,1,1
2025-01-21,1000664,0.0,0.0,0.0,0.0,0.0,1,1,1
2025-01-22,1000664,0.0,0.0,0.0,0.0,0.0,2,1,1
2025-01-23,1000664,0.0,0.0,0.0,0.0,0.0,3,1,1
2025-01-24,1000664,0.0,0.0,0.0,0.0,0.0,4,1,1
2025-01-25,1000664,0.0,0.0,0.0,0.0,0.0,5,1,1
2025-01-26,1000664,0.0,0.0,0.0,0.0,0.0,6,1,1
2025-01-27,1000664,0.0,0.0,0.0,0.0,0.0,0,1,1
2025-01-28,1000664,0.0,0.0,0.0,0.0,0.0,1,1,1
2025-01-29,1000664,0.0,0.0,0.0,0.0,0.0,2,1,1
2025-01-30,1000664,0.0,0.0,0.0,0.0,0.0,3,1,1
2025-01-31,1000664,0.0,0.0,0.0,0.0,0.0,4,1,1
2025-02-01,1000664,0.0,0.0,0.0,0.0,0.0,5,2,1
2025-02-02,1000664,0.0,0.0,0.0,0.0,0.0,6,2,1
2025-02-03,1000664,0.0,0.0,0.0,0.0,0.0,0,2,1
2025-02-04,1000664,0.0,0.0,0.0,0.0,0.0,1,2,1
2025-02-05,1000664,20.0,0.0,3481.92,0.0,0.0,2,2,1
2025-02-06,1000664,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-07,1000664,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-02-08,1000664,0.0,0.0,0.0,0.0,0.0,5,2,1
2025-02-09,1000664,0.0,0.0,0.0,0.0,0.0,6,2,1
2025-02-10,1000664,0.0,0.0,0.0,0.0,0.0,0,2,1
2025-02-11,1000664,0.0,0.0,0.0,0.0,0.0,1,2,1
2025-02-12,1000664,0.0,0.0,0.0,0.0,0.0,2,2,1
2025-02-13,1000664,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-14,1000664,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-02-15,1000664,0.0,0.0,0.0,0.0,0.0,5,2,1
2025-02-16,1000664,0.0,0.0,0.0,0.0,0.0,6,2,1
2025-02-17,1000664,0.0,0.0,0.0,0.0,0.0,0,2,1
2025-02-18,1000664,0.0,0.0,0.0,0.0,0.0,1,2,1
2025-02-19,1000664,0.0,0.0,0.0,0.0,0.0,2,2,1
2025-02-20,1000664,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-21,1000664,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-02-22,1000664,0.0,0.0,0.0,0.0,0.0,5,2,1
2025-02-23,1000664,0.0,0.0,0.0,0.0,0.0,6,2,1
2025-02-24,1000664,0.0,0.0,0.0,0.0,0.0,0,2,1
2025-02-25,1000664,0.0,0.0,0.0,0.0,0.0,1,2,1
2025-02-26,1000664,0.0,0.0,0.0,0.0,0.0,2,2,1
2025-02-27,1000664,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-28,1000664,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-03-01,1000664,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-02,1000664,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-03,1000664,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-04,1000664,0.0,0.0,0.0,0.0,0.0,1,3,1
2025-03-05,1000664,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-06,1000664,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-07,1000664,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-08,1000664,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-09,1000664,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-10,1000664,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-11,1000664,0.0,0.0,0.0,0.0,0.0,1,3,1
2025-03-12,1000664,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-13,1000664,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-14,1000664,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-15,1000664,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-16,1000664,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-17,1000664,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-18,1000664,0.0,0.0,0.0,0.0,0.0,1,3,1
2025-03-19,1000664,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-20,1000664,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-21,1000664,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-22,1000664,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-23,1000664,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-24,1000664,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-25,1000664,0.0,0.0,0.0,0.0,0.0,1,3,1
2025-03-26,1000664,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-27,1000664,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-28,1000664,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-29,1000664,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-30,1000664,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-31,1000664,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-04-01,1000664,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-02,1000664,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-04-03,1000664,0.0,0.0,0.0,0.0,0.0,3,4,2
2025-04-04,1000664,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-05,1000664,0.0,0.0,0.0,0.0,0.0,5,4,2
2025-04-06,1000664,0.0,0.0,0.0,0.0,0.0,6,4,2
2025-04-07,1000664,0.0,0.0,0.0,0.0,0.0,0,4,2
2025-04-08,1000664,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-09,1000664,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-04-10,1000664,0.0,0.0,0.0,0.0,0.0,3,4,2
2025-04-11,1000664,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-12,1000664,0.0,0.0,0.0,0.0,0.0,5,4,2
2025-04-13,1000664,0.0,0.0,0.0,0.0,0.0,6,4,2
2025-04-14,1000664,0.0,0.0,0.0,0.0,0.0,0,4,2
2025-04-15,1000664,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-16,1000664,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-04-17,1000664,0.0,0.0,0.0,0.0,0.0,3,4,2
2025-04-18,1000664,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-19,1000664,0.0,0.0,0.0,0.0,0.0,5,4,2
2025-04-20,1000664,0.0,0.0,0.0,0.0,0.0,6,4,2
2025-04-21,1000664,0.0,0.0,0.0,0.0,0.0,0,4,2
2025-04-22,1000664,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-23,1000664,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-04-24,1000664,0.0,0.0,0.0,0.0,0.0,3,4,2
2025-04-25,1000664,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-26,1000664,0.0,0.0,0.0,0.0,0.0,5,4,2
2025-04-27,1000664,0.0,0.0,0.0,0.0,0.0,6,4,2
2025-04-28,1000664,0.0,0.0,0.0,0.0,0.0,0,4,2
2025-04-29,1000664,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-30,1000664,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-05-01,1000664,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-02,1000664,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-03,1000664,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-04,1000664,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-05,1000664,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-06,1000664,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-07,1000664,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-08,1000664,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-09,1000664,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-10,1000664,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-11,1000664,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-12,1000664,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-13,1000664,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-14,1000664,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-15,1000664,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-16,1000664,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-17,1000664,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-18,1000664,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-19,1000664,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-20,1000664,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-21,1000664,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-22,1000664,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-23,1000664,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-24,1000664,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-25,1000664,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-26,1000664,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-27,1000664,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-28,1000664,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-29,1000664,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-30,1000664,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-31,1000664,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-06-01,1000664,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-02,1000664,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-06-03,1000664,0.0,0.0,0.0,0.0,0.0,1,6,2
2025-06-04,1000664,0.0,0.0,0.0,0.0,0.0,2,6,2
2025-06-05,1000664,0.0,0.0,0.0,0.0,0.0,3,6,2
2025-06-06,1000664,0.0,0.0,0.0,0.0,0.0,4,6,2
2025-06-07,1000664,0.0,0.0,0.0,0.0,0.0,5,6,2
2025-06-08,1000664,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-09,1000664,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-06-10,1000664,0.0,0.0,0.0,0.0,0.0,1,6,2
2025-06-11,1000664,0.0,0.0,0.0,0.0,0.0,2,6,2
2025-06-12,1000664,0.0,0.0,0.0,0.0,0.0,3,6,2
2025-06-13,1000664,0.0,0.0,0.0,0.0,0.0,4,6,2
2025-06-14,1000664,0.0,0.0,0.0,0.0,0.0,5,6,2
2025-06-15,1000664,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-16,1000664,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-06-17,1000664,0.0,0.0,0.0,0.0,0.0,1,6,2
2025-06-18,1000664,0.0,0.0,0.0,0.0,0.0,2,6,2
2025-06-19,1000664,0.0,0.0,0.0,0.0,0.0,3,6,2
2025-06-20,1000664,0.0,0.0,0.0,0.0,0.0,4,6,2
2025-06-21,1000664,0.0,0.0,0.0,0.0,0.0,5,6,2
2025-06-22,1000664,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-23,1000664,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-06-24,1000664,0.0,0.0,0.0,0.0,0.0,1,6,2
2025-06-25,1000664,0.0,0.0,0.0,0.0,0.0,2,6,2
2025-06-26,1000664,0.0,0.0,0.0,0.0,0.0,3,6,2
2025-06-27,1000664,0.0,0.0,0.0,0.0,0.0,4,6,2
2025-06-28,1000664,0.0,0.0,0.0,0.0,0.0,5,6,2
2025-06-29,1000664,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-30,1000664,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-07-01,1000664,0.0,0.0,0.0,0.0,0.0,1,7,3
2025-07-02,1000664,0.0,0.0,0.0,0.0,0.0,2,7,3
2025-07-03,1000664,0.0,0.0,0.0,0.0,0.0,3,7,3
2025-07-04,1000664,0.0,0.0,0.0,0.0,0.0,4,7,3
2025-07-05,1000664,0.0,0.0,0.0,0.0,0.0,5,7,3
2025-07-06,1000664,0.0,0.0,0.0,0.0,0.0,6,7,3
2025-07-07,1000664,0.0,0.0,0.0,0.0,0.0,0,7,3
2025-07-08,1000664,0.0,0.0,0.0,0.0,0.0,1,7,3
2025-07-09,1000664,0.0,0.0,0.0,0.0,0.0,2,7,3
2025-07-10,1000664,0.0,0.0,0.0,0.0,0.0,3,7,3
2025-07-11,1000664,0.0,0.0,0.0,0.0,0.0,4,7,3
2025-07-12,1000664,0.0,0.0,0.0,0.0,0.0,5,7,3
2025-07-13,1000664,0.0,0.0,0.0,0.0,0.0,6,7,3
2025-07-14,1000664,0.0,0.0,0.0,0.0,0.0,0,7,3
2025-07-15,1000664,0.0,0.0,0.0,0.0,0.0,1,7,3
2025-07-16,1000664,0.0,0.0,0.0,0.0,0.0,2,7,3
2025-07-17,1000664,0.0,0.0,0.0,0.0,0.0,3,7,3
2025-07-18,1000664,0.0,0.0,0.0,0.0,0.0,4,7,3
